symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
SJVN,INE002L01015,NSE,2021-12-14,29.05,29.15,28.75,29.0,1357576,2021,12,14,202112
SKFINDIA,INE640A01023,NSE,2021-12-14,3940.0,4190.0,3936.65,4062.55,162698,2021,12,14,202112
SKIPPER,INE439E01022,NSE,2021-12-14,72.6,75.4,71.95,72.9,93052,2021,12,14,202112
SKMEGGPROD,INE411D01015,NSE,2021-12-14,71.85,74.95,70.95,72.5,95187,2021,12,14,202112
SMARTLINK,INE178C01020,NSE,2021-12-14,110.6,119.8,110.0,113.75,136090,2021,12,14,202112
SMCGLOBAL,INE103C01036,NSE,2021-12-14,76.3,76.75,75.4,75.75,101931,2021,12,14,202112
SMLISUZU,INE294B01019,NSE,2021-12-14,668.4,672.05,660.35,664.9,9513,2021,12,14,202112
SMLT,INE017W01010,NSE,2021-12-14,127.95,127.95,117.3,122.25,37164,2021,12,14,202112
SMSLIFE,INE320X01016,NSE,2021-12-14,818.0,855.0,818.0,832.45,791,2021,12,14,202112
SMSPHARMA,INE812G01025,NSE,2021-12-14,128.0,128.5,124.6,125.3,46502,2021,12,14,202112
SNOWMAN,INE734N01019,NSE,2021-12-14,40.3,40.75,39.9,40.35,379407,2021,12,14,202112
SOBHA,INE671H01015,NSE,2021-12-14,867.85,867.85,845.35,851.75,380655,2021,12,14,202112
SOLARA,INE624Z01016,NSE,2021-12-14,1170.0,1171.75,1135.0,1143.15,27538,2021,12,14,202112
SOLARINDS,INE343H01029,NSE,2021-12-14,2624.0,2670.0,2552.55,2577.4,31964,2021,12,14,202112
SOMANYCERA,INE355A01028,NSE,2021-12-14,845.0,857.8,830.25,856.3,8401,2021,12,14,202112
SOMICONVEY,INE323J01019,NSE,2021-12-14,38.6,38.6,38.6,38.6,20283,2021,12,14,202112
SONACOMS,INE073K01018,NSE,2021-12-14,822.4,839.9,795.0,799.6,3330102,2021,12,14,202112
SONATSOFTW,INE269A01021,NSE,2021-12-14,833.0,854.95,828.0,839.8,451191,2021,12,14,202112
SORILINFRA,INE034H01016,NSE,2021-12-14,107.2,109.7,105.55,107.15,42864,2021,12,14,202112
SOTL,INE035D01012,NSE,2021-12-14,1169.45,1180.0,1133.65,1147.95,9793,2021,12,14,202112
SOUTHBANK,INE683A01023,NSE,2021-12-14,9.35,9.4,9.25,9.3,3388342,2021,12,14,202112
SPAL,INE212I01016,NSE,2021-12-14,442.0,449.15,406.0,411.95,266926,2021,12,14,202112
SPANDANA,INE572J01011,NSE,2021-12-14,486.0,499.25,458.25,464.15,326213,2021,12,14,202112
SPARC,INE232I01014,NSE,2021-12-14,275.0,278.0,271.0,272.15,525050,2021,12,14,202112
SPECIALITY,INE247M01014,NSE,2021-12-14,102.3,105.0,100.15,101.45,61028,2021,12,14,202112
SPENCERS,INE020801028,NSE,2021-12-14,108.4,109.25,107.0,107.7,209155,2021,12,14,202112
SPIC,INE147A01011,NSE,2021-12-14,52.4,53.75,51.75,52.75,609001,2021,12,14,202112
SPICEJET,INE285B01017,NSE,2021-12-14,69.6,70.3,69.15,69.45,1944385,2021,12,14,202112
SPLIL,INE978G01016,NSE,2021-12-14,45.0,45.7,44.15,44.6,29361,2021,12,14,202112
SPTL,INE501W01021,NSE,2021-12-14,13.0,13.0,13.0,13.0,485830,2021,12,14,202112
SREEL,INE099F01013,NSE,2021-12-14,185.9,187.0,181.35,185.55,13318,2021,12,14,202112
SRF,INE647A01010,NSE,2021-12-14,2154.45,2174.65,2142.7,2155.85,368847,2021,12,14,202112
SRHHYPOLTD,INE917H01012,NSE,2021-12-14,359.0,370.05,351.35,355.3,39724,2021,12,14,202112
SRIPIPES,INE943C01027,NSE,2021-12-14,206.6,208.15,205.2,206.35,26519,2021,12,14,202112
SRPL,INE008Z01012,NSE,2021-12-14,46.35,46.35,45.5,46.35,18247,2021,12,14,202112
SRTRANSFIN,INE721A01013,NSE,2021-12-14,1461.0,1463.65,1370.05,1384.1,1815916,2021,12,14,202112
SSWL,INE802C01025,NSE,2021-12-14,836.0,881.0,822.95,873.35,27556,2021,12,14,202112
STAR,INE939A01011,NSE,2021-12-14,488.8,497.1,475.15,477.45,1665514,2021,12,14,202112
STARCEMENT,INE460H01021,NSE,2021-12-14,98.55,98.55,96.35,96.85,50737,2021,12,14,202112
STARHEALTH,INE575P01011,NSE,2021-12-14,890.1,903.95,852.35,861.5,925078,2021,12,14,202112
STARPAPER,INE733A01018,NSE,2021-12-14,132.25,133.85,131.2,133.4,18999,2021,12,14,202112
STCINDIA,INE655A01013,NSE,2021-12-14,97.95,98.75,97.0,97.2,7772,2021,12,14,202112
STEELCAS,INE124E01020,NSE,2021-12-14,312.5,315.0,303.3,314.85,651,2021,12,14,202112
STEELCITY,INE395H01011,NSE,2021-12-14,57.05,57.75,57.05,57.1,17064,2021,12,14,202112
STEELXIND,INE503B01013,NSE,2021-12-14,116.5,119.5,114.1,118.15,961095,2021,12,14,202112
STEL,INE577L01016,NSE,2021-12-14,169.3,174.85,166.0,173.25,55406,2021,12,14,202112
STERTOOLS,INE334A01023,NSE,2021-12-14,188.45,191.0,187.0,189.75,13614,2021,12,14,202112
STLTECH,INE089C01029,NSE,2021-12-14,299.75,307.7,296.0,305.2,720039,2021,12,14,202112
STOVEKRAFT,INE00IN01015,NSE,2021-12-14,980.0,980.0,964.2,969.85,51265,2021,12,14,202112
STYLAMIND,INE239C01020,NSE,2021-12-14,1035.85,1044.9,1020.65,1024.0,878,2021,12,14,202112
SUBEXLTD,INE754A01055,NSE,2021-12-14,57.7,60.15,57.0,58.65,11047872,2021,12,14,202112
SUBROS,INE287B01021,NSE,2021-12-14,363.0,400.05,355.0,397.8,163316,2021,12,14,202112
SUDARSCHEM,INE659A01023,NSE,2021-12-14,584.0,585.9,572.0,573.7,45224,2021,12,14,202112
SUMEETINDS,INE235C01010,NSE,2021-12-14,9.7,10.15,9.1,9.9,806624,2021,12,14,202112
SUMICHEM,INE258G01013,NSE,2021-12-14,377.0,379.6,372.05,373.65,119449,2021,12,14,202112
SUMIT,INE748Z01013,NSE,2021-12-14,12.65,12.65,12.0,12.5,78748,2021,12,14,202112
SUMMITSEC,INE519C01017,NSE,2021-12-14,657.95,672.35,650.15,659.9,18700,2021,12,14,202112
SUNCLAYLTD,INE105A01035,NSE,2021-12-14,3979.0,4034.35,3875.0,3918.85,3432,2021,12,14,202112
SUNDARMFIN,INE660A01013,NSE,2021-12-14,2288.0,2316.25,2262.0,2309.9,77747,2021,12,14,202112
SUNDARMHLD,INE202Z01029,NSE,2021-12-14,80.55,81.95,80.2,81.3,81136,2021,12,14,202112
SUNDRMBRAK,INE073D01013,NSE,2021-12-14,370.0,375.65,369.0,372.45,1003,2021,12,14,202112
SUNDRMFAST,INE387A01021,NSE,2021-12-14,845.0,870.0,845.0,861.2,56917,2021,12,14,202112
SUNFLAG,INE947A01014,NSE,2021-12-14,74.2,74.7,72.55,72.85,118815,2021,12,14,202112
SUNPHARMA,INE044A01036,NSE,2021-12-14,757.25,768.75,753.6,756.05,3224172,2021,12,14,202112
SUNTECK,INE805D01034,NSE,2021-12-14,441.35,447.0,436.6,442.5,276507,2021,12,14,202112
SUNTV,INE424H01027,NSE,2021-12-14,540.0,548.85,536.1,546.5,807281,2021,12,14,202112
SUPERHOUSE,INE712B01010,NSE,2021-12-14,166.5,177.15,164.2,175.05,41078,2021,12,14,202112
SUPERSPIN,INE662A01027,NSE,2021-12-14,11.0,11.95,11.0,11.55,126551,2021,12,14,202112
SUPPETRO,INE663A01017,NSE,2021-12-14,705.0,747.0,705.0,726.3,297856,2021,12,14,202112
SUPRAJIT,INE399C01030,NSE,2021-12-14,404.85,427.0,404.65,422.95,390755,2021,12,14,202112
SUPREMEENG,INE319Z01013,NSE,2021-12-14,20.7,20.7,19.2,20.15,25974,2021,12,14,202112
SUPREMEIND,INE195A01028,NSE,2021-12-14,2330.0,2404.85,2317.45,2340.65,195503,2021,12,14,202112
SUPREMEINF,INE550H01011,NSE,2021-12-14,23.75,23.8,22.0,23.8,13539,2021,12,14,202112
SURANAT&P,INE130B01031,NSE,2021-12-14,9.3,9.75,8.9,9.55,868555,2021,12,14,202112
SURYALAXMI,INE713B01026,NSE,2021-12-14,71.9,73.85,70.7,72.6,29569,2021,12,14,202112
SURYAROSNI,INE335A01012,NSE,2021-12-14,618.9,638.45,615.6,632.2,117700,2021,12,14,202112
SURYODAY,INE428Q01011,NSE,2021-12-14,160.25,163.0,158.2,159.1,55906,2021,12,14,202112
SUTLEJTEX,INE645H01027,NSE,2021-12-14,76.9,83.8,76.5,82.55,828789,2021,12,14,202112
SUULD,INE591Q01016,NSE,2021-12-14,305.25,332.3,305.25,328.65,197711,2021,12,14,202112
SUVEN,INE495B01038,NSE,2021-12-14,92.3,96.0,90.0,91.1,442596,2021,12,14,202112
SUVENPHAR,INE03QK01018,NSE,2021-12-14,516.45,535.0,511.05,514.1,595969,2021,12,14,202112
SUVIDHAA,INE018401013,NSE,2021-12-14,10.35,11.65,10.2,11.1,657254,2021,12,14,202112
SUZLON,INE040H01021,NSE,2021-12-14,7.45,7.55,7.2,7.3,50775292,2021,12,14,202112
SVPGLOB,INE308E01029,NSE,2021-12-14,94.8,96.7,91.55,93.0,450426,2021,12,14,202112
SWANENERGY,INE665A01038,NSE,2021-12-14,124.9,126.6,124.0,125.7,33394,2021,12,14,202112
SWARAJENG,INE277A01016,NSE,2021-12-14,1655.0,1659.8,1644.5,1652.6,2670,2021,12,14,202112
SWELECTES,INE409B01013,NSE,2021-12-14,255.8,262.15,247.0,248.2,42692,2021,12,14,202112
SWSOLAR,INE00M201021,NSE,2021-12-14,386.7,393.0,383.35,384.45,666603,2021,12,14,202112
SYMPHONY,INE225D01027,NSE,2021-12-14,987.5,1005.0,980.1,999.8,20366,2021,12,14,202112
SYNGENE,INE398R01022,NSE,2021-12-14,626.0,632.0,602.1,609.4,1462855,2021,12,14,202112
TAJGVK,INE586B01026,NSE,2021-12-14,135.0,137.15,134.7,135.35,42245,2021,12,14,202112
TAKE,INE142I01023,NSE,2021-12-14,48.5,49.45,48.4,48.65,403307,2021,12,14,202112
TALBROAUTO,INE187D01011,NSE,2021-12-14,396.0,409.8,391.0,405.85,148342,2021,12,14,202112
TANLA,INE483C01032,NSE,2021-12-14,1854.45,1927.6,1821.3,1927.6,320364,2021,12,14,202112
TARAPUR,INE747K01017,NSE,2021-12-14,5.0,5.0,4.55,4.55,7635,2021,12,14,202112
TARC,INE0EK901012,NSE,2021-12-14,52.9,53.5,51.0,51.6,2366776,2021,12,14,202112
TARMAT,INE924H01018,NSE,2021-12-14,75.0,76.5,72.55,73.45,100024,2021,12,14,202112
TARSONS,INE144Z01023,NSE,2021-12-14,630.0,635.05,621.15,627.7,222146,2021,12,14,202112
TASTYBITE,INE488B01017,NSE,2021-12-14,13456.8,13465.25,13020.0,13058.25,1353,2021,12,14,202112
TATACHEM,INE092A01019,NSE,2021-12-14,930.4,940.5,925.0,933.35,715048,2021,12,14,202112
TATACOFFEE,INE493A01027,NSE,2021-12-14,214.7,214.7,211.65,212.95,683980,2021,12,14,202112
TATACOMM,INE151A01013,NSE,2021-12-14,1470.0,1503.4,1435.6,1445.4,1221855,2021,12,14,202112
TATACONSUM,INE192A01025,NSE,2021-12-14,753.0,753.95,732.4,739.5,2333787,2021,12,14,202112
TATAELXSI,INE670A01012,NSE,2021-12-14,5890.0,6099.0,5885.0,6021.95,251089,2021,12,14,202112
TATAINVEST,INE672A01018,NSE,2021-12-14,1473.0,1473.0,1448.0,1455.75,19752,2021,12,14,202112
TATAMETALI,INE056C01010,NSE,2021-12-14,897.95,909.75,891.0,900.55,33616,2021,12,14,202112
TATAMOTORS,INE155A01022,NSE,2021-12-14,491.95,491.95,483.3,489.4,17722547,2021,12,14,202112
TATAMTRDVR,IN9155A01020,NSE,2021-12-14,260.0,261.85,257.05,260.75,1737252,2021,12,14,202112
TATAPOWER,INE245A01021,NSE,2021-12-14,230.0,230.0,225.5,229.05,24698002,2021,12,14,202112
TATASTEEL,INE081A01012,NSE,2021-12-14,1158.95,1177.9,1147.0,1167.2,5352264,2021,12,14,202112
TATASTLLP,INE674A01014,NSE,2021-12-14,775.0,784.8,760.0,765.2,34686,2021,12,14,202112
TATVA,INE0GK401011,NSE,2021-12-14,2444.7,2479.95,2422.05,2441.55,32348,2021,12,14,202112
TBZ,INE760L01018,NSE,2021-12-14,80.0,81.15,76.7,79.8,104285,2021,12,14,202112
TCI,INE688A01022,NSE,2021-12-14,671.0,693.4,661.0,680.05,66263,2021,12,14,202112
TCIDEVELOP,INE662L01016,NSE,2021-12-14,345.9,345.9,325.05,330.15,330,2021,12,14,202112
TCIEXP,INE586V01016,NSE,2021-12-14,2287.0,2325.65,2253.2,2287.6,36249,2021,12,14,202112
TCIFINANCE,INE911B01018,NSE,2021-12-14,6.2,6.2,6.0,6.0,7470,2021,12,14,202112
TCNSBRANDS,INE778U01029,NSE,2021-12-14,811.0,850.1,805.0,817.6,107078,2021,12,14,202112
TCPLPACK,INE822C01015,NSE,2021-12-14,511.0,529.85,510.0,520.9,4871,2021,12,14,202112
TCS,INE467B01029,NSE,2021-12-14,3605.0,3635.0,3576.7,3623.8,1747007,2021,12,14,202112
TDPOWERSYS,INE419M01019,NSE,2021-12-14,410.0,421.0,408.45,412.25,23232,2021,12,14,202112
TEAMLEASE,INE985S01024,NSE,2021-12-14,4184.0,4212.05,4141.7,4168.25,3330,2021,12,14,202112
TECH,INF209KB11D8,NSE,2021-12-14,36.45,36.45,35.5,36.03,12556,2021,12,14,202112
TECHM,INE669C01036,NSE,2021-12-14,1640.0,1665.0,1625.65,1642.7,2725454,2021,12,14,202112
TECHNOE,INE285K01026,NSE,2021-12-14,241.0,251.7,238.65,249.65,276598,2021,12,14,202112
TEGA,INE011K01018,NSE,2021-12-14,713.95,723.65,650.15,659.45,4652710,2021,12,14,202112
TEJASNET,INE010J01012,NSE,2021-12-14,453.0,453.4,445.0,446.0,144437,2021,12,14,202112
TERASOFT,INE482B01010,NSE,2021-12-14,50.5,55.85,50.5,54.4,104552,2021,12,14,202112
TEXINFRA,INE435C01024,NSE,2021-12-14,60.45,60.45,56.55,56.65,78912,2021,12,14,202112
TEXMOPIPES,INE141K01013,NSE,2021-12-14,75.25,75.25,72.5,73.25,253896,2021,12,14,202112
TEXRAIL,INE621L01012,NSE,2021-12-14,30.55,31.2,30.5,30.8,599184,2021,12,14,202112
TFCILTD,INE305A01015,NSE,2021-12-14,61.0,61.85,60.75,61.1,55984,2021,12,14,202112
TGBHOTELS,INE797H01018,NSE,2021-12-14,9.75,9.75,9.15,9.3,57252,2021,12,14,202112
THANGAMAYL,INE085J01014,NSE,2021-12-14,1321.1,1347.05,1311.55,1320.6,5626,2021,12,14,202112
THEINVEST,INE924D01017,NSE,2021-12-14,100.4,100.45,98.0,99.2,12498,2021,12,14,202112
THEMISMED,INE083B01016,NSE,2021-12-14,973.1,976.9,935.3,938.7,5788,2021,12,14,202112
THERMAX,INE152A01029,NSE,2021-12-14,1761.0,1805.0,1741.0,1750.05,136155,2021,12,14,202112
THOMASCOOK,INE332A01027,NSE,2021-12-14,66.15,67.5,65.5,66.85,175542,2021,12,14,202112
THYROCARE,INE594H01019,NSE,2021-12-14,1066.0,1096.85,1065.3,1072.15,30052,2021,12,14,202112
TIDEWATER,INE484C01030,NSE,2021-12-14,1520.0,1525.8,1460.05,1486.25,38533,2021,12,14,202112
TIIL,INE545H01011,NSE,2021-12-14,821.05,848.0,821.0,836.85,5029,2021,12,14,202112
TIINDIA,INE974X01010,NSE,2021-12-14,1689.7,1689.7,1620.0,1627.75,96323,2021,12,14,202112
TIJARIA,INE440L01017,NSE,2021-12-14,7.6,7.65,7.05,7.25,99859,2021,12,14,202112
TIL,INE806C01018,NSE,2021-12-14,153.5,163.05,151.25,153.8,17814,2021,12,14,202112
TIMESGTY,INE289C01025,NSE,2021-12-14,49.9,50.0,46.8,47.2,1471,2021,12,14,202112
TIMETECHNO,INE508G01029,NSE,2021-12-14,77.9,80.8,77.0,80.2,2146726,2021,12,14,202112
TIMKEN,INE325A01013,NSE,2021-12-14,1935.0,1960.05,1930.0,1935.25,14786,2021,12,14,202112
TINPLATE,INE422C01014,NSE,2021-12-14,282.0,290.95,280.75,287.25,400319,2021,12,14,202112
TIRUMALCHM,INE338A01024,NSE,2021-12-14,235.9,237.8,232.8,234.85,276388,2021,12,14,202112
TITAN,INE280A01028,NSE,2021-12-14,2342.7,2371.25,2318.75,2354.85,765269,2021,12,14,202112
TMRVL,INE759V01019,NSE,2021-12-14,16.8,16.8,16.05,16.35,117324,2021,12,14,202112
TNPETRO,INE148A01019,NSE,2021-12-14,106.3,106.7,104.5,105.7,160095,2021,12,14,202112
TNPL,INE107A01015,NSE,2021-12-14,127.85,128.5,126.9,127.45,32029,2021,12,14,202112
TOKYOPLAST,INE932C01012,NSE,2021-12-14,93.0,94.85,92.55,93.15,5363,2021,12,14,202112
TORNTPHARM,INE685A01028,NSE,2021-12-14,3075.0,3166.1,3060.95,3120.55,135929,2021,12,14,202112
TORNTPOWER,INE813H01021,NSE,2021-12-14,574.8,584.85,571.45,582.05,407005,2021,12,14,202112
TOTAL,INE336X01012,NSE,2021-12-14,81.0,89.0,77.55,89.0,1913612,2021,12,14,202112
TOUCHWOOD,INE486Y01013,NSE,2021-12-14,119.0,127.95,118.55,119.9,12987,2021,12,14,202112
TPLPLASTEH,INE413G01014,NSE,2021-12-14,172.0,172.0,167.1,168.15,11752,2021,12,14,202112
TREEHOUSE,INE040M01013,NSE,2021-12-14,10.65,11.7,10.65,11.6,237428,2021,12,14,202112
TREJHARA,INE00CA01015,NSE,2021-12-14,94.0,96.35,90.8,91.35,206577,2021,12,14,202112
TRENT,INE849A01020,NSE,2021-12-14,1025.0,1042.55,1000.8,1030.45,616598,2021,12,14,202112
TRIDENT,INE064C01022,NSE,2021-12-14,55.0,55.0,52.05,52.5,26895562,2021,12,14,202112
TRIGYN,INE948A01012,NSE,2021-12-14,123.8,125.3,121.1,122.4,109938,2021,12,14,202112
TRIL,INE763I01026,NSE,2021-12-14,30.25,31.2,29.65,30.1,332834,2021,12,14,202112
TRITURBINE,INE152M01016,NSE,2021-12-14,183.45,192.7,181.75,189.95,900816,2021,12,14,202112
TRIVENI,INE256C01024,NSE,2021-12-14,215.5,226.9,215.5,225.35,1043662,2021,12,14,202112
TTKHLTCARE,INE910C01018,NSE,2021-12-14,784.0,814.0,768.6,795.55,37837,2021,12,14,202112
TTKPRESTIG,INE690A01010,NSE,2021-12-14,1225.0,1264.65,1142.0,1152.8,960686,2021,12,14,202112
TTL,INE592B01016,NSE,2021-12-14,85.0,87.4,83.0,85.75,21067,2021,12,14,202112
TV18BRDCST,INE886H01027,NSE,2021-12-14,51.0,55.8,50.75,53.8,48435022,2021,12,14,202112
TVSELECT,INE236G01019,NSE,2021-12-14,181.0,182.65,177.2,178.1,35783,2021,12,14,202112
TVSMOTOR,INE494B01023,NSE,2021-12-14,676.65,676.65,657.8,660.15,1294853,2021,12,14,202112
TVSSRICHAK,INE421C01016,NSE,2021-12-14,2126.0,2142.4,2101.05,2121.3,1998,2021,12,14,202112
TVTODAY,INE038F01029,NSE,2021-12-14,412.0,460.1,412.0,434.65,2101532,2021,12,14,202112
TWL,INE615H01020,NSE,2021-12-14,90.1,92.85,89.0,89.65,525037,2021,12,14,202112
UBL,INE686F01025,NSE,2021-12-14,1625.0,1625.0,1580.0,1591.95,283420,2021,12,14,202112
UCALFUEL,INE139B01016,NSE,2021-12-14,144.25,152.95,142.05,147.55,58392,2021,12,14,202112
UCOBANK,INE691A01018,NSE,2021-12-14,13.6,13.7,13.55,13.6,2672552,2021,12,14,202112
UFLEX,INE516A01017,NSE,2021-12-14,535.0,544.0,534.0,541.55,66297,2021,12,14,202112
UFO,INE527H01019,NSE,2021-12-14,100.0,102.75,99.2,101.0,196272,2021,12,14,202112
UGARSUGAR,INE071E01023,NSE,2021-12-14,32.4,32.45,31.15,31.75,294825,2021,12,14,202112
UGROCAP,INE583D01011,NSE,2021-12-14,192.0,205.05,185.15,190.65,1333939,2021,12,14,202112
UJJIVAN,INE334L01012,NSE,2021-12-14,139.0,140.4,137.8,138.2,535178,2021,12,14,202112
UJJIVANSFB,INE551W01018,NSE,2021-12-14,19.55,19.6,19.25,19.45,953909,2021,12,14,202112
ULTRACEMCO,INE481G01011,NSE,2021-12-14,7409.0,7458.9,7337.1,7386.4,210516,2021,12,14,202112
UMANGDAIRY,INE864B01027,NSE,2021-12-14,71.05,71.85,70.85,71.7,9261,2021,12,14,202112
UNICHEMLAB,INE351A01035,NSE,2021-12-14,255.0,273.0,254.1,271.05,282174,2021,12,14,202112
UNIDT,INE961D01019,NSE,2021-12-14,423.0,423.0,411.0,412.85,10731,2021,12,14,202112
UNIENTER,INE037A01022,NSE,2021-12-14,119.85,120.85,117.55,119.0,2864,2021,12,14,202112
UNIONBANK,INE692A01016,NSE,2021-12-14,47.4,48.25,46.75,47.6,12875167,2021,12,14,202112
UNITEDTEA,INE458F01011,NSE,2021-12-14,348.65,348.65,340.0,343.05,974,2021,12,14,202112
UNIVASTU,INE562X01013,NSE,2021-12-14,67.9,70.75,67.0,67.6,50498,2021,12,14,202112
UNIVCABLES,INE279A01012,NSE,2021-12-14,155.4,156.85,151.55,154.1,12581,2021,12,14,202112
UNIVPHOTO,INE03V001013,NSE,2021-12-14,729.5,765.95,727.0,758.0,16413,2021,12,14,202112
UPL,INE628A01036,NSE,2021-12-14,733.6,748.45,733.6,747.05,1561018,2021,12,14,202112
URJA,INE550C01020,NSE,2021-12-14,11.25,11.25,11.25,11.25,472761,2021,12,14,202112
USHAMART,INE228A01035,NSE,2021-12-14,91.05,92.0,90.0,91.25,514111,2021,12,14,202112
UTIAMC,INE094J01016,NSE,2021-12-14,1020.0,1025.0,994.0,1001.1,165218,2021,12,14,202112
UTIBANKETF,INF789F1AUV1,NSE,2021-12-14,37.49,37.49,36.3,36.98,10091,2021,12,14,202112
UTINEXT50,INF789F1AUW9,NSE,2021-12-14,45.29,45.29,44.0,44.45,7005,2021,12,14,202112
UTINIFTETF,INF789FB1X41,NSE,2021-12-14,1883.3,1883.3,1815.0,1824.82,798,2021,12,14,202112
UTISENSETF,INF789FB1X58,NSE,2021-12-14,612.1,617.84,609.0,612.03,829,2021,12,14,202112
UTISXN50,INF789F1AUU3,NSE,2021-12-14,49.03,51.18,49.03,49.85,1144,2021,12,14,202112
UTTAMSTL,INE699A01011,NSE,2021-12-14,5.0,5.3,4.9,5.25,1812667,2021,12,14,202112
UTTAMSUGAR,INE786F01031,NSE,2021-12-14,176.5,179.3,174.0,176.15,34953,2021,12,14,202112
VADILALIND,INE694D01016,NSE,2021-12-14,987.6,1000.0,974.65,993.35,9177,2021,12,14,202112
VAIBHAVGBL,INE884A01027,NSE,2021-12-14,617.05,635.0,610.0,621.75,167546,2021,12,14,202112
VAISHALI,INE972X01014,NSE,2021-12-14,33.7,36.0,33.7,35.7,112882,2021,12,14,202112
VAKRANGEE,INE051B01021,NSE,2021-12-14,36.45,38.2,36.3,37.65,3721892,2021,12,14,202112
VALIANTORG,INE565V01010,NSE,2021-12-14,1055.0,1074.8,1031.5,1043.6,41197,2021,12,14,202112
VARDHACRLC,INE116G01013,NSE,2021-12-14,53.7,53.7,51.15,51.7,79002,2021,12,14,202112
VARROC,INE665L01035,NSE,2021-12-14,339.0,351.9,334.8,348.7,1215386,2021,12,14,202112
VASCONEQ,INE893I01013,NSE,2021-12-14,25.9,26.8,25.35,25.65,1007184,2021,12,14,202112
VASWANI,INE590L01019,NSE,2021-12-14,16.9,16.9,16.05,16.6,65646,2021,12,14,202112
VBL,INE200M01013,NSE,2021-12-14,903.0,923.8,890.45,908.95,320083,2021,12,14,202112
VEDL,INE205A01025,NSE,2021-12-14,357.5,361.65,354.5,359.9,11846524,2021,12,14,202112
VENKEYS,INE398A01010,NSE,2021-12-14,2661.25,2714.0,2661.25,2676.65,44606,2021,12,14,202112
VENUSREM,INE411B01019,NSE,2021-12-14,463.0,463.0,438.05,442.05,141304,2021,12,14,202112
VERTOZ,INE188Y01015,NSE,2021-12-14,96.0,96.0,91.8,93.0,108888,2021,12,14,202112
VESUVIUS,INE386A01015,NSE,2021-12-14,1146.4,1154.0,1129.0,1145.1,4185,2021,12,14,202112
VETO,INE918N01018,NSE,2021-12-14,107.0,108.3,106.0,107.7,11648,2021,12,14,202112
VGUARD,INE951I01027,NSE,2021-12-14,239.1,240.0,234.4,235.0,458604,2021,12,14,202112
VHL,INE701A01023,NSE,2021-12-14,2999.7,3089.7,2925.05,3000.15,15871,2021,12,14,202112
VIDHIING,INE632C01026,NSE,2021-12-14,359.6,378.0,352.35,370.35,102280,2021,12,14,202112
VIJAYA,INE043W01024,NSE,2021-12-14,570.0,572.1,567.25,570.8,36515,2021,12,14,202112
VIKASLIFE,INE161L01027,NSE,2021-12-14,3.7,3.75,3.5,3.5,13439874,2021,12,14,202112
VIKASPROP,INE767B01022,NSE,2021-12-14,2.1,2.15,1.9,2.0,8662243,2021,12,14,202112
VIKASWSP,INE706A01022,NSE,2021-12-14,3.95,3.95,3.75,3.8,1467422,2021,12,14,202112
VIMTALABS,INE579C01029,NSE,2021-12-14,415.0,437.75,409.5,426.9,395748,2021,12,14,202112
VINATIORGA,INE410B01037,NSE,2021-12-14,1905.0,1951.25,1890.25,1946.25,43338,2021,12,14,202112
VINDHYATEL,INE707A01012,NSE,2021-12-14,1076.45,1097.95,1055.0,1086.1,7938,2021,12,14,202112
VINEETLAB,INE505Y01010,NSE,2021-12-14,75.0,77.9,74.6,76.2,21529,2021,12,14,202112
VINYLINDIA,INE250B01029,NSE,2021-12-14,240.0,243.55,237.0,238.35,19137,2021,12,14,202112
VIPCLOTHNG,INE450G01024,NSE,2021-12-14,20.3,21.7,20.3,21.65,820642,2021,12,14,202112
VIPIND,INE054A01027,NSE,2021-12-14,589.0,604.0,579.15,594.85,617533,2021,12,14,202112
VIPULLTD,INE946H01037,NSE,2021-12-14,28.0,28.0,26.0,26.65,14712,2021,12,14,202112
VISAKAIND,INE392A01013,NSE,2021-12-14,630.0,640.0,627.75,637.7,10330,2021,12,14,202112
VISHAL,INE755Q01025,NSE,2021-12-14,93.15,98.5,92.0,96.7,95803,2021,12,14,202112
VISHWARAJ,INE430N01022,NSE,2021-12-14,30.75,31.8,30.1,31.5,1207095,2021,12,14,202112
VIVIMEDLAB,INE526G01021,NSE,2021-12-14,18.8,22.55,18.7,22.55,5005582,2021,12,14,202112
VLSFINANCE,INE709A01018,NSE,2021-12-14,202.0,205.55,196.2,197.5,47914,2021,12,14,202112
VMART,INE665J01013,NSE,2021-12-14,3620.0,3650.0,3575.05,3623.5,9155,2021,12,14,202112
VOLTAMP,INE540H01012,NSE,2021-12-14,2100.0,2165.55,2080.0,2119.55,10782,2021,12,14,202112
VOLTAS,INE226A01021,NSE,2021-12-14,1231.7,1237.8,1219.2,1230.85,328231,2021,12,14,202112
VRLLOG,INE366I01010,NSE,2021-12-14,466.5,473.0,461.2,463.75,86219,2021,12,14,202112
VSSL,INE050M01012,NSE,2021-12-14,243.9,244.5,237.3,241.0,39184,2021,12,14,202112
VSTIND,INE710A01016,NSE,2021-12-14,3129.95,3145.55,3105.25,3118.1,3309,2021,12,14,202112
VSTTILLERS,INE764D01017,NSE,2021-12-14,3030.0,3030.0,2956.05,2998.4,5022,2021,12,14,202112
VTL,INE825A01012,NSE,2021-12-14,1985.9,2167.9,1964.75,2150.2,485223,2021,12,14,202112
WABAG,INE956G01038,NSE,2021-12-14,336.6,340.2,334.0,335.9,155009,2021,12,14,202112
