symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
ETT LTD     ,537707,BSE,2021-12-14,31.9,31.9,31.9,31.9,1,2021,12,14,202112
KOTAKNIFTY  ,537708,BSE,2021-12-14,183.01,183.21,181.91,182.96,5440,2021,12,14,202112
HANSUGAR    ,537709,BSE,2021-12-14,4.92,4.92,4.8,4.92,141628,2021,12,14,202112
KIRAN VYPAR ,537750,BSE,2021-12-14,133.55,139.8,129.0,131.75,9180,2021,12,14,202112
BCP LTD     ,537766,BSE,2021-12-14,3.89,3.89,3.74,3.84,661986,2021,12,14,202112
RACE        ,537785,BSE,2021-12-14,207.5,207.75,206.05,206.05,4375,2021,12,14,202112
MANGALAM IND,537800,BSE,2021-12-14,4.6,4.6,4.45,4.6,5870284,2021,12,14,202112
VFL         ,537820,BSE,2021-12-14,4.31,4.31,4.2,4.31,65086,2021,12,14,202112
PHOENIX TN  ,537839,BSE,2021-12-14,16.0,16.73,15.4,15.45,2315,2021,12,14,202112
RAUNAQEPC   ,537840,BSE,2021-12-14,24.3,24.3,23.2,23.2,157,2021,12,14,202112
INFRONICS SY,537985,BSE,2021-12-14,6.9,7.05,6.9,7.05,22,2021,12,14,202112
CPSE ETF    ,538057,BSE,2021-12-14,29.83,30.2,29.77,30.1,94902,2021,12,14,202112
HARIA APL   ,538081,BSE,2021-12-14,1.55,1.55,1.55,1.55,1000,2021,12,14,202112
JOONKTOLLEE ,538092,BSE,2021-12-14,136.8,165.1,128.4,165.1,10222,2021,12,14,202112
RNB DENIMS  ,538119,BSE,2021-12-14,46.4,46.95,43.7,43.8,119915,2021,12,14,202112
GOLD LINE   ,538180,BSE,2021-12-14,0.33,0.33,0.33,0.33,16222,2021,12,14,202112
SHARP INV   ,538212,BSE,2021-12-14,2.71,2.71,2.71,2.71,1035960,2021,12,14,202112
WONDERLA    ,538268,BSE,2021-12-14,213.75,213.75,208.0,208.85,3691,2021,12,14,202112
GCM CAPI    ,538319,BSE,2021-12-14,4.07,4.07,3.95,4.07,12000,2021,12,14,202112
AFEL        ,538351,BSE,2021-12-14,45.5,48.4,45.5,47.6,2132,2021,12,14,202112
INCREDIBLE  ,538365,BSE,2021-12-14,27.35,27.35,25.75,26.5,2022,2021,12,14,202112
WEST LEIRES ,538382,BSE,2021-12-14,124.0,130.0,124.0,130.0,2,2021,12,14,202112
NAM SEC     ,538395,BSE,2021-12-14,49.2,49.2,49.2,49.2,25,2021,12,14,202112
MAESTROS ELE,538401,BSE,2021-12-14,55.95,57.0,55.95,56.0,2373,2021,12,14,202112
SPS         ,538402,BSE,2021-12-14,83.0,83.0,83.0,83.0,1,2021,12,14,202112
MONEYBOXX   ,538446,BSE,2021-12-14,109.25,114.65,109.25,114.65,4153,2021,12,14,202112
WORTH INV   ,538451,BSE,2021-12-14,65.95,69.2,62.7,69.05,2477,2021,12,14,202112
QUASAR      ,538452,BSE,2021-12-14,7.99,7.99,7.99,7.99,204,2021,12,14,202112
TPROJECT    ,538464,BSE,2021-12-14,1.9,2.01,1.9,2.01,709,2021,12,14,202112
CTL         ,538476,BSE,2021-12-14,10.65,10.66,9.66,10.66,311627,2021,12,14,202112
YAANENT     ,538521,BSE,2021-12-14,23.3,24.0,22.5,22.85,3432,2021,12,14,202112
OMANSH      ,538537,BSE,2021-12-14,1.12,1.12,1.02,1.12,151631,2021,12,14,202112
JTAPARIA    ,538539,BSE,2021-12-14,5.16,5.16,5.16,5.16,3324,2021,12,14,202112
BANSAL ROOF ,538546,BSE,2021-12-14,57.55,57.65,56.95,57.65,15261,2021,12,14,202112
SKIPPER     ,538562,BSE,2021-12-14,71.5,75.25,71.5,73.0,25145,2021,12,14,202112
JAMESWARREN ,538564,BSE,2021-12-14,257.1,263.0,257.1,261.65,1554,2021,12,14,202112
VISTARAMAR  ,538565,BSE,2021-12-14,73.75,84.45,70.1,77.05,11092,2021,12,14,202112
APOLLOTRI   ,538566,BSE,2021-12-14,884.95,930.0,881.0,918.1,107011,2021,12,14,202112
GULFOIL LUB ,538567,BSE,2021-12-14,492.4,495.8,462.0,466.0,78853,2021,12,14,202112
FRUTION     ,538568,BSE,2021-12-14,9.51,11.0,9.51,10.36,163,2021,12,14,202112
QUANTBUILD  ,538596,BSE,2021-12-14,7.1,7.14,6.5,7.14,12126,2021,12,14,202112
TTIENT      ,538597,BSE,2021-12-14,46.35,46.45,42.6,42.6,31839,2021,12,14,202112
VISHAL      ,538598,BSE,2021-12-14,92.95,97.95,92.0,96.45,6634,2021,12,14,202112
TOYAMIND    ,538607,BSE,2021-12-14,4.04,4.18,3.8,4.11,1493873,2021,12,14,202112
UNISON      ,538610,BSE,2021-12-14,70.35,70.35,68.35,70.35,326334,2021,12,14,202112
RTFL        ,538611,BSE,2021-12-14,10.6,10.85,10.55,10.65,1546,2021,12,14,202112
VRL         ,538634,BSE,2021-12-14,118.0,122.7,115.1,118.9,2006,2021,12,14,202112
SNOWMAN     ,538635,BSE,2021-12-14,40.55,40.7,40.0,40.3,76290,2021,12,14,202112
QGO         ,538646,BSE,2021-12-14,28.35,28.35,27.5,28.35,11810,2021,12,14,202112
PURSHOTTAM  ,538647,BSE,2021-12-14,9.45,9.45,9.45,9.45,85,2021,12,14,202112
SHARDACROP  ,538666,BSE,2021-12-14,328.8,334.45,326.8,329.2,5093,2021,12,14,202112
NETFSENSEX  ,538683,BSE,2021-12-14,641.0,641.0,629.3,633.78,345,2021,12,14,202112
SHEMAROO    ,538685,BSE,2021-12-14,133.8,133.8,129.0,132.6,2961,2021,12,14,202112
ULTRACAB    ,538706,BSE,2021-12-14,141.0,142.9,138.0,141.75,2846,2021,12,14,202112
RCCL        ,538707,BSE,2021-12-14,14.75,14.75,14.75,14.75,10,2021,12,14,202112
ETIL        ,538708,BSE,2021-12-14,8.25,8.61,8.25,8.61,52460,2021,12,14,202112
ATISHAY     ,538713,BSE,2021-12-14,48.7,50.0,47.05,49.3,15929,2021,12,14,202112
DHABRIYA    ,538715,BSE,2021-12-14,92.75,92.75,83.5,84.55,5692,2021,12,14,202112
PDSMFL      ,538730,BSE,2021-12-14,1738.45,1756.7,1705.55,1722.3,1269,2021,12,14,202112
VGCL        ,538732,BSE,2021-12-14,56.9,56.9,56.9,56.9,911,2021,12,14,202112
STARLIT     ,538733,BSE,2021-12-14,16.99,16.99,14.31,14.48,39264,2021,12,14,202112
CEINSYSTECH ,538734,BSE,2021-12-14,166.85,171.9,166.05,168.9,1768,2021,12,14,202112
PANACHE     ,538742,BSE,2021-12-14,31.9,31.9,31.9,31.9,3,2021,12,14,202112
JSHL        ,538765,BSE,2021-12-14,2.35,2.54,2.33,2.54,50000,2021,12,14,202112
CRANE INFRA ,538770,BSE,2021-12-14,7.35,8.0,7.35,7.9,2520,2021,12,14,202112
NIYOGIN     ,538772,BSE,2021-12-14,81.45,81.45,74.85,75.5,37285,2021,12,14,202112
AKASHDEEP   ,538778,BSE,2021-12-14,48.75,48.75,45.6,45.85,13012,2021,12,14,202112
CIL         ,538786,BSE,2021-12-14,5.3,5.44,5.19,5.44,510,2021,12,14,202112
GBFL        ,538787,BSE,2021-12-14,7.69,7.69,7.69,7.69,2402,2021,12,14,202112
SAPPL       ,538795,BSE,2021-12-14,322.2,339.85,322.2,336.5,3260,2021,12,14,202112
AANCHALISP  ,538812,BSE,2021-12-14,18.48,18.6,16.84,17.16,226732,2021,12,14,202112
CAPPIPES    ,538817,BSE,2021-12-14,67.0,67.0,61.05,61.15,21000,2021,12,14,202112
MEL         ,538834,BSE,2021-12-14,18.67,18.67,18.65,18.67,6369,2021,12,14,202112
INTELLECT   ,538835,BSE,2021-12-14,690.0,693.65,652.1,676.45,25415,2021,12,14,202112
MONTECARLO  ,538836,BSE,2021-12-14,578.2,625.0,576.15,610.4,7681,2021,12,14,202112
JSTL        ,538837,BSE,2021-12-14,160.0,163.9,152.1,161.75,61225,2021,12,14,202112
PANAFIC     ,538860,BSE,2021-12-14,1.45,1.45,1.45,1.45,326856,2021,12,14,202112
CSL         ,538868,BSE,2021-12-14,20.3,20.5,19.3,20.4,1315,2021,12,14,202112
SELLWIN     ,538875,BSE,2021-12-14,15.5,16.5,15.5,16.35,1049,2021,12,14,202112
GALADAFIN   ,538881,BSE,2021-12-14,15.0,16.17,15.0,16.09,750,2021,12,14,202112
 EMERALD    ,538882,BSE,2021-12-14,22.0,22.02,22.0,22.02,7246,2021,12,14,202112
MKEXIM      ,538890,BSE,2021-12-14,176.8,176.8,176.8,176.8,10736,2021,12,14,202112
MCLOUD      ,538891,BSE,2021-12-14,49.75,50.3,46.35,47.9,47338,2021,12,14,202112
OCTAL       ,538894,BSE,2021-12-14,75.05,75.05,75.05,75.05,1174,2021,12,14,202112
KANCHI      ,538896,BSE,2021-12-14,793.9,798.0,768.0,787.9,3816,2021,12,14,202112
DHUN TEAIND ,538902,BSE,2021-12-14,256.0,259.2,252.85,256.55,415,2021,12,14,202112
VANICOM     ,538918,BSE,2021-12-14,19.47,19.47,17.63,18.55,20485,2021,12,14,202112
VINCOFE     ,538920,BSE,2021-12-14,64.5,65.4,62.3,65.3,3259,2021,12,14,202112
RAFL        ,538921,BSE,2021-12-14,244.5,244.5,217.0,241.2,8125,2021,12,14,202112
COSYN       ,538922,BSE,2021-12-14,26.5,26.5,24.1,25.05,9521,2021,12,14,202112
SOFCOM      ,538923,BSE,2021-12-14,16.2,16.2,16.2,16.2,115,2021,12,14,202112
KARNAVATI   ,538928,BSE,2021-12-14,18.2,18.2,18.2,18.2,136,2021,12,14,202112
ABHIFIN     ,538935,BSE,2021-12-14,13.9,13.9,13.9,13.9,2297,2021,12,14,202112
MERCANTILE  ,538942,BSE,2021-12-14,18.75,20.0,17.75,18.55,27427,2021,12,14,202112
SONAL       ,538943,BSE,2021-12-14,43.45,43.45,40.3,43.45,3596,2021,12,14,202112
ALFL        ,538952,BSE,2021-12-14,3.0,3.21,3.0,3.21,104948,2021,12,14,202112
GENUSPAPER  ,538961,BSE,2021-12-14,11.35,12.2,11.35,11.64,278456,2021,12,14,202112
MINDACORP   ,538962,BSE,2021-12-14,173.8,174.05,169.55,170.75,52943,2021,12,14,202112
MERCURYLAB  ,538964,BSE,2021-12-14,675.9,675.9,670.0,670.0,16,2021,12,14,202112
CONCORD     ,538965,BSE,2021-12-14,30.3,30.3,27.85,29.8,5214,2021,12,14,202112
MANVIJAY    ,538970,BSE,2021-12-14,69.4,70.6,69.0,70.15,330234,2021,12,14,202112
GRNLAM IND  ,538979,BSE,2021-12-14,1740.0,1999.0,1714.9,1775.9,29878,2021,12,14,202112
TALBROSENG  ,538987,BSE,2021-12-14,317.0,349.0,312.25,327.45,18748,2021,12,14,202112
JAYATMA     ,539005,BSE,2021-12-14,74.4,74.4,74.4,74.4,126,2021,12,14,202112
PTCIL       ,539006,BSE,2021-12-14,4151.1,4151.1,4151.1,4151.1,578,2021,12,14,202112
CHENFERRO   ,539011,BSE,2021-12-14,133.7,133.7,122.7,122.7,1419,2021,12,14,202112
MEGRISOFT   ,539012,BSE,2021-12-14,178.95,178.95,162.45,175.95,1017,2021,12,14,202112
GITARENEW   ,539013,BSE,2021-12-14,134.85,148.95,134.85,148.95,2983,2021,12,14,202112
ORTEL       ,539015,BSE,2021-12-14,1.25,1.3,1.19,1.22,21469,2021,12,14,202112
NEIL        ,539016,BSE,2021-12-14,7.41,8.17,7.41,8.13,15671,2021,12,14,202112
STARHFL     ,539017,BSE,2021-12-14,90.4,92.0,85.0,91.25,34596,2021,12,14,202112
BEEKAY      ,539018,BSE,2021-12-14,398.7,398.7,361.0,370.25,8278,2021,12,14,202112
SSPNFIN     ,539026,BSE,2021-12-14,7.8,7.8,7.75,7.75,64000,2021,12,14,202112
SETFBSE100  ,539031,BSE,2021-12-14,188.0,190.0,185.5,186.0,92,2021,12,14,202112
FRASER      ,539032,BSE,2021-12-14,12.7,12.7,12.7,12.7,229138,2021,12,14,202112
TTIL        ,539040,BSE,2021-12-14,5.94,5.96,5.51,5.96,16083,2021,12,14,202112
AGIIL       ,539042,BSE,2021-12-14,146.95,151.0,137.55,149.7,2902,2021,12,14,202112
BKMINDST    ,539043,BSE,2021-12-14,1.75,1.76,1.68,1.76,309039,2021,12,14,202112
MANAKSTELTD ,539044,BSE,2021-12-14,32.95,33.0,32.55,32.9,11837,2021,12,14,202112
MNKALCOLTD  ,539045,BSE,2021-12-14,18.25,18.75,18.25,18.6,17217,2021,12,14,202112
MNKCMILTD   ,539046,BSE,2021-12-14,19.15,19.4,18.8,19.0,6086,2021,12,14,202112
IMAGICAA    ,539056,BSE,2021-12-14,12.0,12.3,11.8,12.02,43479,2021,12,14,202112
INOXWIND    ,539083,BSE,2021-12-14,137.3,137.3,132.3,132.8,33880,2021,12,14,202112
AANANDALAK  ,539096,BSE,2021-12-14,7.6,7.6,7.55,7.55,4866,2021,12,14,202112
HKG         ,539097,BSE,2021-12-14,26.6,26.6,26.6,26.6,4000,2021,12,14,202112
SHESHAINDS  ,539111,BSE,2021-12-14,12.79,12.79,12.79,12.79,5587,2021,12,14,202112
SAB         ,539112,BSE,2021-12-14,99.95,110.95,98.0,108.95,6488,2021,12,14,202112
PML         ,539113,BSE,2021-12-14,1590.0,1590.0,1472.6,1556.75,304,2021,12,14,202112
ALAN SCOTT  ,539115,BSE,2021-12-14,279.55,279.55,279.55,279.55,155,2021,12,14,202112
SUJALA      ,539117,BSE,2021-12-14,18.0,18.2,16.5,16.6,10069,2021,12,14,202112
VRLLOG      ,539118,BSE,2021-12-14,469.3,476.6,461.05,463.85,4231,2021,12,14,202112
JAINMARMO   ,539119,BSE,2021-12-14,17.6,17.6,17.6,17.6,90,2021,12,14,202112
BODHTREE    ,539122,BSE,2021-12-14,42.95,42.95,39.4,40.25,10344,2021,12,14,202112
MEP         ,539126,BSE,2021-12-14,20.0,20.05,19.3,19.55,11491,2021,12,14,202112
VEGETABLE   ,539132,BSE,2021-12-14,13.02,13.02,13.02,13.02,6671,2021,12,14,202112
UFO         ,539141,BSE,2021-12-14,100.2,102.7,99.25,101.0,13901,2021,12,14,202112
PANTH       ,539143,BSE,2021-12-14,12.5,13.27,11.61,13.27,154128,2021,12,14,202112
SHIVALIK    ,539148,BSE,2021-12-14,915.05,923.95,908.8,912.25,1282,2021,12,14,202112
ICSL        ,539149,BSE,2021-12-14,4.65,4.65,4.65,4.65,27526,2021,12,14,202112
PNCINFRA    ,539150,BSE,2021-12-14,291.4,294.9,284.5,285.7,38867,2021,12,14,202112
ARFIN       ,539151,BSE,2021-12-14,95.4,95.5,90.75,92.85,5953,2021,12,14,202112
AIIL        ,539177,BSE,2021-12-14,185.7,204.5,168.0,204.5,89007,2021,12,14,202112
POEL        ,539195,BSE,2021-12-14,63.0,68.0,63.0,63.95,6301,2021,12,14,202112
AEL         ,539196,BSE,2021-12-14,32.5,34.75,31.95,33.55,23727,2021,12,14,202112
DEVHARI     ,539197,BSE,2021-12-14,0.79,0.79,0.76,0.79,557609,2021,12,14,202112
SATIA       ,539201,BSE,2021-12-14,87.6,91.0,87.6,88.35,7280,2021,12,14,202112
GARMNTMNTR  ,539216,BSE,2021-12-14,157.6,164.25,155.0,158.4,17268,2021,12,14,202112
SRESTHA     ,539217,BSE,2021-12-14,2.07,2.07,2.07,2.07,1003300,2021,12,14,202112
SAUMYA      ,539218,BSE,2021-12-14,196.85,196.85,180.25,194.3,1177,2021,12,14,202112
MUL         ,539219,BSE,2021-12-14,19.05,20.4,19.0,19.05,7698,2021,12,14,202112
SPORTKING   ,539221,BSE,2021-12-14,1341.75,1374.0,1291.0,1343.85,9683,2021,12,14,202112
GROWINGTON  ,539222,BSE,2021-12-14,9.69,9.69,9.69,9.69,12500,2021,12,14,202112
AMBITION    ,539223,BSE,2021-12-14,4.6,4.6,4.59,4.59,24277,2021,12,14,202112
RUDRA       ,539226,BSE,2021-12-14,29.85,29.85,28.95,29.2,8141,2021,12,14,202112
LOYAL       ,539227,BSE,2021-12-14,31.0,34.8,31.0,32.75,230,2021,12,14,202112
GGPL        ,539228,BSE,2021-12-14,33.8,33.8,30.5,32.2,1659,2021,12,14,202112
MRSS        ,539229,BSE,2021-12-14,7.59,7.88,7.59,7.88,6600,2021,12,14,202112
BALKRISHNA  ,539251,BSE,2021-12-14,26.15,27.0,26.0,26.0,8643,2021,12,14,202112
SCFL        ,539252,BSE,2021-12-14,14.0,14.0,13.2,13.32,50549,2021,12,14,202112
ADANITRANS  ,539254,BSE,2021-12-14,1824.0,1883.95,1805.0,1869.85,4579,2021,12,14,202112
STARDELTA   ,539255,BSE,2021-12-14,81.0,82.0,81.0,82.0,222,2021,12,14,202112
DRHABEEB    ,539267,BSE,2021-12-14,25.9,26.0,24.0,25.85,1449,2021,12,14,202112
SYNGENE     ,539268,BSE,2021-12-14,630.6,632.0,602.4,609.0,46540,2021,12,14,202112
MSL         ,539275,BSE,2021-12-14,85.3,86.55,83.3,83.3,2608,2021,12,14,202112
KAYA        ,539276,BSE,2021-12-14,461.4,461.95,452.45,454.9,784,2021,12,14,202112
SYMBIOX     ,539278,BSE,2021-12-14,2.15,2.17,2.14,2.17,36029,2021,12,14,202112
ORTINLAABS  ,539287,BSE,2021-12-14,30.05,36.65,30.0,36.65,198573,2021,12,14,202112
AVI         ,539288,BSE,2021-12-14,46.65,46.65,45.5,46.65,70431,2021,12,14,202112
AURUM       ,539289,BSE,2021-12-14,170.0,174.7,166.15,166.75,117933,2021,12,14,202112
BINDALAGRO  ,539290,BSE,2021-12-14,25.5,25.7,24.4,24.6,58908,2021,12,14,202112
OZONEWORLD  ,539291,BSE,2021-12-14,13.59,13.59,12.31,13.52,197896,2021,12,14,202112
AKSPINTEX   ,539300,BSE,2021-12-14,21.1,24.8,21.1,24.45,717,2021,12,14,202112
ARVSMART    ,539301,BSE,2021-12-14,213.05,220.6,211.0,216.75,4381,2021,12,14,202112
POWERMECH   ,539302,BSE,2021-12-14,984.9,1004.85,984.9,996.6,1685,2021,12,14,202112
CANOPYFIN   ,539304,BSE,2021-12-14,23.66,23.66,21.42,23.66,52752,2021,12,14,202112
RAMASTEEL   ,539309,BSE,2021-12-14,229.0,232.15,228.15,231.5,2691,2021,12,14,202112
THINKINK    ,539310,BSE,2021-12-14,37.75,38.2,37.75,38.2,581437,2021,12,14,202112
UTISENSETF  ,539312,BSE,2021-12-14,611.1,621.99,611.0,614.99,87,2021,12,14,202112
UTINIFTETF  ,539313,BSE,2021-12-14,1835.0,1854.0,1800.1,1832.57,91,2021,12,14,202112
VETO        ,539331,BSE,2021-12-14,106.5,107.85,106.5,107.45,1964,2021,12,14,202112
NAVKARCORP  ,539332,BSE,2021-12-14,42.65,43.6,41.6,42.95,64510,2021,12,14,202112
SHREEPUSHK  ,539334,BSE,2021-12-14,217.45,225.05,217.45,222.75,12866,2021,12,14,202112
GUJGAS      ,539336,BSE,2021-12-14,665.0,667.85,657.0,664.55,26101,2021,12,14,202112
SADBHIN     ,539346,BSE,2021-12-14,15.2,15.78,14.68,15.54,69390,2021,12,14,202112
SALAUTO     ,539353,BSE,2021-12-14,198.9,198.9,183.05,184.4,705,2021,12,14,202112
POLYSPIN    ,539354,BSE,2021-12-14,67.25,69.5,63.65,65.85,5086,2021,12,14,202112
PRITIKAUTO  ,539359,BSE,2021-12-14,20.2,21.05,19.7,20.35,191058,2021,12,14,202112
SML         ,539378,BSE,2021-12-14,66.0,66.0,65.9,66.0,772,2021,12,14,202112
MINFY       ,539383,BSE,2021-12-14,5.72,5.72,5.5,5.5,1481,2021,12,14,202112
KRISHNACAP  ,539384,BSE,2021-12-14,9.43,9.43,9.14,9.15,1905,2021,12,14,202112
ACME        ,539391,BSE,2021-12-14,12.55,12.84,12.11,12.15,2650,2021,12,14,202112
VISHALBL    ,539398,BSE,2021-12-14,47.3,47.3,43.6,47.3,14278,2021,12,14,202112
BELLACASA   ,539399,BSE,2021-12-14,189.7,189.7,178.0,181.15,4207,2021,12,14,202112
MALLCOM     ,539400,BSE,2021-12-14,758.0,774.75,721.0,721.25,1855,2021,12,14,202112
VAL         ,539402,BSE,2021-12-14,41.9,46.0,41.0,43.55,1661,2021,12,14,202112
SATIN       ,539404,BSE,2021-12-14,100.0,106.15,99.7,101.6,65333,2021,12,14,202112
DITCO       ,539405,BSE,2021-12-14,18.5,19.15,17.5,17.5,17191,2021,12,14,202112
SWAGTAM     ,539406,BSE,2021-12-14,36.75,36.75,36.75,36.75,690,2021,12,14,202112
GENCON      ,539407,BSE,2021-12-14,36.7,37.15,35.0,35.2,66753,2021,12,14,202112
NEERAJ      ,539409,BSE,2021-12-14,11.25,11.25,10.2,11.24,582,2021,12,14,202112
MUZALI      ,539410,BSE,2021-12-14,3.97,3.97,3.61,3.62,186317,2021,12,14,202112
TEJNAKSH    ,539428,BSE,2021-12-14,124.65,124.65,118.85,121.65,8312,2021,12,14,202112
COFFEEDAY   ,539436,BSE,2021-12-14,45.8,49.75,45.55,47.05,474687,2021,12,14,202112
IDFCFIRSTB  ,539437,BSE,2021-12-14,51.0,51.3,50.0,50.8,2183604,2021,12,14,202112
BEARDSELL   ,539447,BSE,2021-12-14,14.22,14.5,13.77,13.92,107699,2021,12,14,202112
INDIGO      ,539448,BSE,2021-12-14,2008.95,2023.95,1960.0,1978.05,63077,2021,12,14,202112
SHK         ,539450,BSE,2021-12-14,158.4,161.6,153.0,154.1,44651,2021,12,14,202112
PANORAMA    ,539469,BSE,2021-12-14,44.5,44.5,42.5,44.5,41602,2021,12,14,202112
SHREEGANES  ,539470,BSE,2021-12-14,195.2,227.8,182.05,192.7,186532,2021,12,14,202112
GTV         ,539479,BSE,2021-12-14,32.2,34.7,32.0,34.7,31155,2021,12,14,202112
LICNETFN50  ,539480,BSE,2021-12-14,186.37,186.37,182.75,182.75,16,2021,12,14,202112
LICNETFSEN  ,539487,BSE,2021-12-14,629.0,629.0,622.0,622.0,29,2021,12,14,202112
SMARTFIN    ,539494,BSE,2021-12-14,8.3,8.3,7.55,7.97,3462,2021,12,14,202112
ADCON       ,539506,BSE,2021-12-14,11.6,11.6,10.6,10.79,4867,2021,12,14,202112
QUINT       ,539515,BSE,2021-12-14,343.0,397.0,343.0,370.05,463,2021,12,14,202112
HDFCNIFETF  ,539516,BSE,2021-12-14,186.5,189.9,184.6,185.62,1891,2021,12,14,202112
SXETF       ,539517,BSE,2021-12-14,635.0,635.0,625.0,626.0,472,2021,12,14,202112
UDAYJEW     ,539518,BSE,2021-12-14,103.9,103.9,100.8,100.85,634,2021,12,14,202112
MAYUKH      ,539519,BSE,2021-12-14,18.45,18.7,17.6,18.15,42213,2021,12,14,202112
ALKEM       ,539523,BSE,2021-12-14,3441.1,3485.05,3431.35,3467.05,2636,2021,12,14,202112
LALPATHLAB  ,539524,BSE,2021-12-14,3407.0,3515.0,3407.0,3474.55,10919,2021,12,14,202112
SCTL        ,539526,BSE,2021-12-14,1.32,1.32,1.32,1.32,1624122,2021,12,14,202112
CREATIVE    ,539527,BSE,2021-12-14,363.05,408.55,355.5,363.35,478,2021,12,14,202112
AAYUSH      ,539528,BSE,2021-12-14,24.65,25.8,24.1,25.3,3694,2021,12,14,202112
LUXIND      ,539542,BSE,2021-12-14,3723.4,3850.0,3702.45,3785.55,2936,2021,12,14,202112
ABHIINFRA   ,539544,BSE,2021-12-14,3.57,3.75,3.57,3.75,2100,2021,12,14,202112
APOORVA     ,539545,BSE,2021-12-14,29.75,32.6,29.75,30.0,101,2021,12,14,202112
BNL         ,539546,BSE,2021-12-14,4.61,4.61,4.61,4.61,1,2021,12,14,202112
NH          ,539551,BSE,2021-12-14,575.1,607.3,575.1,601.8,27753,2021,12,14,202112
DDIL        ,539559,BSE,2021-12-14,13.49,14.17,13.0,13.5,12505,2021,12,14,202112
REMLIFE     ,539561,BSE,2021-12-14,139.0,139.0,138.9,138.9,17,2021,12,14,202112
AARNAV      ,539562,BSE,2021-12-14,107.45,107.5,97.3,107.5,526252,2021,12,14,202112
ACEWIN      ,539570,BSE,2021-12-14,5.49,5.49,5.22,5.26,105600,2021,12,14,202112
SIPTL       ,539584,BSE,2021-12-14,1.23,1.23,1.23,1.23,270884,2021,12,14,202112
SHIVA       ,539593,BSE,2021-12-14,5.51,5.51,5.51,5.51,9115,2021,12,14,202112
MISHTANN    ,539594,BSE,2021-12-14,18.0,18.2,17.5,17.65,101142,2021,12,14,202112
DELTA       ,539596,BSE,2021-12-14,8.07,8.47,8.07,8.47,47,2021,12,14,202112
JSLHISAR    ,539597,BSE,2021-12-14,335.0,338.95,330.5,332.9,26577,2021,12,14,202112
ORACLECR    ,539598,BSE,2021-12-14,38.0,43.05,38.0,41.95,39088,2021,12,14,202112
BLUECLOUDS  ,539607,BSE,2021-12-14,12.23,12.5,12.2,12.5,6823,2021,12,14,202112
AINFRA      ,539620,BSE,2021-12-14,29.6,29.6,28.15,28.15,1709,2021,12,14,202112
BCLENTERPR  ,539621,BSE,2021-12-14,12.2,12.2,12.19,12.19,26805,2021,12,14,202112
PRECAM      ,539636,BSE,2021-12-14,142.5,148.75,136.85,146.8,83371,2021,12,14,202112
TEAMLEASE   ,539658,BSE,2021-12-14,4146.35,4206.35,4146.35,4172.9,198,2021,12,14,202112
VIDLI       ,539659,BSE,2021-12-14,36.9,36.9,36.9,36.9,5000,2021,12,14,202112
BESTAGRO    ,539660,BSE,2021-12-14,1245.0,1300.0,1146.95,1163.95,982,2021,12,14,202112
ACEMEN      ,539661,BSE,2021-12-14,15.17,15.17,15.17,15.17,14165,2021,12,14,202112
BFLAFL      ,539662,BSE,2021-12-14,180.6,180.6,180.6,180.6,8,2021,12,14,202112
QUICKHEAL   ,539678,BSE,2021-12-14,235.0,235.0,229.95,231.25,12185,2021,12,14,202112
KAPILRAJ    ,539679,BSE,2021-12-14,10.0,10.5,10.0,10.5,292633,2021,12,14,202112
KPEL        ,539686,BSE,2021-12-14,205.4,205.5,191.1,193.6,28195,2021,12,14,202112
IFINSER     ,539692,BSE,2021-12-14,9.9,9.9,9.8,9.8,965,2021,12,14,202112
HILIKS      ,539697,BSE,2021-12-14,11.1,11.1,10.55,11.0,450,2021,12,14,202112
GOKULAGRO   ,539725,BSE,2021-12-14,69.0,71.25,65.4,66.4,29577,2021,12,14,202112
FREDUN      ,539730,BSE,2021-12-14,632.0,633.05,611.0,633.05,6886,2021,12,14,202112
SIMBHALS    ,539742,BSE,2021-12-14,21.2,21.85,20.65,21.0,18054,2021,12,14,202112
MNIL        ,539767,BSE,2021-12-14,11.69,11.69,11.15,11.16,2024,2021,12,14,202112
LICNFNHGP   ,539784,BSE,2021-12-14,187.0,187.0,182.5,182.5,15,2021,12,14,202112
PDMJEPAPER  ,539785,BSE,2021-12-14,35.8,37.25,35.8,36.75,9991,2021,12,14,202112
HCG         ,539787,BSE,2021-12-14,270.0,270.0,254.65,257.65,12329,2021,12,14,202112
UMIYA       ,539798,BSE,2021-12-14,8.35,8.35,7.76,7.76,1301,2021,12,14,202112
BHARATWIRE  ,539799,BSE,2021-12-14,55.75,56.6,55.25,55.75,957,2021,12,14,202112
CHDCHEM     ,539800,BSE,2021-12-14,7.54,7.54,7.25,7.43,26119,2021,12,14,202112
INFIBEAM    ,539807,BSE,2021-12-14,41.95,43.15,41.3,42.05,397940,2021,12,14,202112
LELAVOIR    ,539814,BSE,2021-12-14,40.65,40.65,38.8,39.65,29823,2021,12,14,202112
SUPERIOR    ,539835,BSE,2021-12-14,86.3,86.3,73.6,74.4,247,2021,12,14,202112
RPEL        ,539837,BSE,2021-12-14,739.45,744.0,705.3,714.25,3332,2021,12,14,202112
LANCER      ,539841,BSE,2021-12-14,210.3,213.85,202.1,207.3,250300,2021,12,14,202112
